zip code,graduate_or_professional,highSchool_or_higher,bachelors_or_higher
04756,6.4,83.9,21.2
35160,5.6,78,12.9
30642,14.3,85.7,31.5
50654,0,94.6,6.7
80027,35.9,97,73
12528,12.9,90.9,32.9
76272,3.3,84.8,18.2
92553,2.6,68.2,9.9
77664,2,91.6,8
84065,9.6,95.3,30.1
93727,6.3,76.1,19.8
52229,2.2,85.1,16.1
31533,8.2,79.3,17.5
41203,0.8,76.9,11.5
46913,6.1,93.9,17.2
37682,6.7,59.3,28.9
56169,6.1,96,19.4
74078,16.2,100,24.3
96141,7.8,91.2,44.1
78543,2.1,64,10.6
99123,1.6,94.7,14.9
70072,3.7,76.4,13
26525,7.8,82,15.3
57055,8.7,95.4,24.7
66536,5.8,94.2,19.2
61467,5.8,98.4,24.3
92801,3.8,75,18.4
11973,100,100,100
06785,21,89,50.3
55123,21.2,97.5,59.1
45380,7.3,92.2,18.7
50859,2.7,98.4,16.9
40071,8.7,89.4,20.5
43556,3.6,87.9,14.8
30274,5,86.1,17.3
72473,1.5,79.5,8.2
97535,6.9,87.4,17.4
31794,7.6,80.6,14.8
08821,4.8,100,14.5
43749,2.4,77.7,7.1
31903,1.9,69.5,8.3
64848,5.6,84.5,14.5
82833,0,100,43.1
02842,16.2,92.4,41.4
23146,15.3,93.8,44.4
35453,3.5,79.9,14.3
59844,5,83,22.3
92507,12.1,79.5,26.6
53103,8.7,96.3,25.8
02341,8.2,94.1,31.8
85023,10.2,88.1,30.3
55366,0,84.3,4.9
49436,9.9,88.8,22.5
52309,9.7,82.6,26.1
28607,20.4,89.6,46.1
94533,5,80.9,18.3
67071,5.7,95.7,14.3
01747,9.3,93.4,40.3
24138,8.1,88.4,24.6
02452,25.4,92.9,52.8
79549,5.5,77.4,16.4
72926,2.7,72.4,8.7
41559,0,80,0
11962,19.8,100,82.9
02822,16.3,91.4,43.4
85337,3.5,63.1,12.6
60803,5,87.1,17.8
72944,8.3,82.5,17.8
60193,13.8,94,40.3
31512,6.6,83.7,19.1
70531,0,77.5,7.3
76111,2.5,56.8,10
75219,23,89.1,59.8
05832,12.6,94.3,28
98536,22.1,100,22.1
02631,21.5,97.1,52.9
98032,6.6,84.2,23.9
08069,4.2,79.4,12.2
77476,7.4,68.2,16.9
12134,10.8,92.7,20.3
90033,2.5,48.4,10.1
56117,2.5,82.3,9.9
99156,6.5,90.6,20.3
97416,1.3,91.4,6.9
13826,0,100,0
79107,1.2,62,5.6
64065,47.6,100,76.2
47855,0,75.6,3.3
16866,5,84.1,13.9
94128,7.5,94.2,15.8
61925,5.6,93.7,20.9
25865,1.7,87.7,11.3
55345,21,97.7,57.7
78619,20.8,93.5,49.9
70444,5.8,80.9,14.4
80822,12.7,97,17.9
13353,0,100,0
13219,15.7,94.7,33.8
50516,9.1,98.3,23.7
03871,0,73.8,24.6
53190,14.4,90.9,34.1
97810,4.4,95,24
56356,0.5,88,16.7
02467,52.3,97.5,79.2
67065,3.8,97.3,9.3
15739,2.5,92.5,13.9
82831,1.5,98.5,34.8
44045,2.2,80.6,13.1
16871,0,75,9.4
95970,4.6,83.2,13.5
98276,4.2,91.8,23.9
04579,10.6,91.3,27.1
19147,27.6,89.1,57.3
31061,8.8,83.1,19.4
48766,1.8,79.4,6
72601,6,86.5,17.8
72680,8.5,85.8,17.9
15021,4.4,88.3,16.2
54720,13,94.2,31
11232,11.6,65.5,27.9
47468,22.1,93.3,40.8
47977,6.1,89,19.7
41621,10.7,100,10.7
25070,3.1,93.1,15.5
99670,9.8,82.9,14.6
75844,2.9,85.8,18.2
72042,2.2,80.4,10.9
21913,6,78.8,11.8
24315,2.2,86.2,12.4
08854,20.8,92.1,50.5
50234,6.4,92.5,26.3
55921,3.4,93.4,16.5
67748,5,94.4,21.5
11978,21,96.6,45
95697,0,61,3.2
99919,8.4,92.9,22.8
38401,6.7,88.8,19.9
25301,22.2,92.7,37.3
21104,24.8,97.4,55.5
58065,0,90.9,0
64128,2.1,75.9,5.8
42337,3.5,70.7,6.4
14610,29.7,94.5,58.8
64655,4.5,98.7,22.4
00610,3.4,67.4,15.2
41075,18.7,94.5,48
74014,7.4,93.2,29.2
65690,1.8,78,1.8
21215,8.2,82.5,20.2
67344,2.3,87.1,15.3
44077,9.6,89.4,26.1
06825,24.5,92.2,53.9
17957,4,87,5.5
10016,33.3,95.7,77.9
50588,7,71.6,20
79510,4.8,87.5,15.3
73433,2.8,89.5,13.7
01545,26.9,94.1,56.7
26421,9.9,72.8,9.9
27560,28,95.2,64.1
93608,0,39.1,0
83243,0,83.7,0
14561,10,95.2,29.1
17271,1.8,63.2,5.3
55315,13.7,94.3,43.3
24236,4.6,78,17.5
63940,1.9,87.8,19.2
32456,11.2,92.1,27.9
67648,3,92.2,13.5
73521,8.4,82.1,22.1
56377,13.6,97.3,43.8
15636,17.5,97.6,50.3
79248,5.4,74.2,17
70803,41.4,100,58.6
59870,9.5,95,29.3
79936,6.9,85.7,24.1
43566,19.8,95.3,46
87410,6,86.9,13.6
15540,4.8,88.5,21.5
62965,0,95.4,15.4
10036,31.7,92.9,74
49519,5.4,89.6,23.4
02539,14.1,96.8,41.3
40330,7.2,83.5,16.8
47635,3.6,87.9,11.3
01062,29.8,93.7,53.8
74577,1.6,84.9,14.3
55041,7.4,91.6,23.6
49614,9.5,92.3,24.5
97461,10.3,79.2,26.9
01270,15.7,98.4,41
28733,0,100,0
25111,2.9,72.5,9.9
60968,3.5,94.3,32.6
81401,7.4,88.6,23
24935,6.3,92.7,16.5
74536,3.6,82.2,15.7
25053,3.2,75,6.6
29681,16.7,94.8,47.5
00987,9,82.8,33.9
04411,9.4,93.9,21
03031,27.2,98.7,63.4
24439,4.5,76.1,5.5
51006,1.1,92.5,10.4
36312,5,83.4,13.8
82301,4.9,88.5,19.1
82221,3.5,96.5,21
40737,0,70.2,15.7
44843,8.4,92.5,21.6
28379,5.9,83.6,16.9
70814,5.8,88.1,19.9
47591,6.4,87,17.1
33071,14.9,94.4,41.2
18509,11,87.5,29.7
48327,7.3,91.3,24.6
39323,0.7,80.5,5.6
03230,9.5,88.4,24.5
63137,3.5,87.1,12.6
92121,41,98.6,78.2
33410,13.3,92.3,39.3
63388,3.4,81.3,9.4
84341,17.4,93.9,44.9
96056,11.3,92.3,24
97419,10.8,96.4,29.8
04911,4.4,84.8,14.9
28543,0,93.7,10.2
87718,4.9,99,23.9
52354,5.5,95.6,13.3
04468,10.3,91.3,26.8
98936,5.1,81.9,14.2
52203,6.3,95.1,28.9
93305,2.3,58.5,6.7
51638,2.9,91.3,16.1
84097,15.8,95.8,44.7
19511,0,61.9,0
19428,20,95.3,56.1
60426,2.4,78.1,9.9
78572,5.9,67.7,21
39074,4,71,11
14068,28.7,93.1,46.5
43730,0.9,84.4,9.9
00602,5.8,65.8,19.2
27350,3.3,78,10.4
40816,0,0,0
92103,26,96.1,61.4
25678,0.6,70.1,9.8
12429,5.4,95.2,28.3
13052,10.7,89.8,18.3
53080,6.4,92.5,22.5
59527,2.1,93,15.8
24521,6.4,84.2,19.4
74644,1.9,78.7,9.8
66712,9.9,90.2,27.3
27834,8.5,85.2,25.2
16345,10.6,92.5,24.4
12407,14.6,89.5,34.5
18201,4.3,77.5,13
84015,5.5,93,21.4
98125,24.7,93.4,54.5
85309,0,100,0
11542,16.7,81.8,37.6
03825,15.1,95.5,41.4
62353,3.4,82.3,13.7
08648,28.7,92.9,52.5
57052,1.2,97.9,24.5
75480,3.3,83.2,18.5
92109,19.6,97,64.8
28756,8.3,89.6,25.1
24485,0,94.5,10.9
29033,10.5,90.3,30.3
28684,7.2,88.7,28.3
15960,1.3,91.4,5.8
59015,4.7,96,24
49548,3.9,81.4,14.6
10312,13.1,92.9,34
61449,6.8,83.4,10.7
39439,6.1,85.3,19.6
52646,0.9,92.2,5.7
99008,14.5,96.9,35.8
28174,4.9,80.2,19.2
65438,3.7,81.2,8.1
24580,3.6,78.6,7.7
60624,2.3,74.6,7.4
53024,14,96.4,44.8
74062,6.9,86.9,23.9
53206,1.5,72.5,6.9
75862,3.2,80.4,11.4
76106,0.7,49.7,2.9
48079,9.6,92.6,23.5
51465,1.1,86.6,5.8
07065,9.3,89.5,28.1
32080,21.7,96.8,48.8
27946,4.8,92.1,12.5
47648,8.8,95.6,21.4
97732,14.9,95.4,23
12939,18.5,98.6,31.5
69361,9.2,85.2,23.7
14589,9.1,87.7,20.5
54805,1.1,84.8,11.5
06090,21.7,100,52.2
05079,10.5,87.6,33.1
12438,21.1,68.4,44.7
45864,2.6,94,9.4
63441,2.9,88.1,17.1
26851,4.6,88.3,18.3
83801,5.6,92.5,19
76453,9.4,93.7,28.4
65667,6.9,76.8,14.6
00773,4.7,74.8,19.1
32401,5.5,83,17.9
04476,19.9,90.6,35.8
50014,32.7,97.5,64.5
07067,14.3,93.2,37.2
54485,6.3,84.9,18.8
07644,5.7,83.4,22.3
21771,16,93.7,40.4
08827,14.8,96.2,46.1
49441,8,92.6,27.1
00646,8.4,78.1,30.9
65337,5.3,71.5,15.2
45623,2,87.8,15.8
52333,16.3,98.5,45.7
36865,0,100,4.2
08535,24.3,98.4,58.3
11366,16.3,87.9,43.2
57251,0,96.7,15.7
92591,11.7,91.6,29.7
39346,5.6,78.4,15
94588,26.2,96,63.1
17211,0,87,3
62561,6.8,90.2,20.2
54028,5.5,91.5,18.7
46998,0,82.5,0
85145,8.8,90.2,26.8
23224,3.2,77.2,13.3
95957,4.9,77.2,19
50052,1,90.8,17.3
31553,3.1,76.1,7.2
58031,0,93.7,17.6
16820,6,86.4,14.5
74730,4.3,91.7,18.9
23039,9.5,89.9,25.4
15427,6.8,91.7,18.7
04551,17.9,91.8,38.4
45871,7.7,94.2,26.6
32207,11.5,86.1,31.9
61432,5.2,92.7,19
52731,4.9,90.2,13.9
92592,12,93.6,33.6
66514,6,98.8,26.3
17517,6.3,83.9,19.2
62693,13.3,98.8,36.5
37345,4.5,72.6,14.9
12184,14.4,91.2,34.4
86338,10.3,93.2,24.6
82426,3.7,89,16.4
47358,11.9,89,22.4
80820,12.5,97.8,30.3
80911,8.5,92.1,22.1
84531,0,72.3,2.1
17538,13.5,95.4,42.5
95421,16,92.8,31.3
33169,6.3,80.6,17.4
55991,8.3,91.6,23.6
31639,4.5,79.5,13.3
10502,38.8,96.4,66.5
51008,2.3,97.7,23.3
93461,2.5,71.5,10.3
48117,4.6,87.5,13.5
62360,5.3,94.3,13.6
16922,4.3,87.5,11.4
57703,5,95.2,21
33901,10.9,80.9,28.4
35548,4.2,78.2,7
48441,5,88.6,15.1
54139,4.2,89,13.6
16844,8.5,92.4,21.6
27830,4.8,86.8,17.3
74072,4.2,92.6,16.6
05142,12.7,92.5,32.8
70112,24.2,89.3,52.8
98421,0,56.3,1.7
71358,1.5,70.2,8.3
47860,0,86.6,11.6
83644,5.9,91.9,21.4
62865,9.2,94.7,17.1
73650,3.3,92,13.4
49435,11.6,94.7,34.3
95493,0,86.4,0
02191,12.7,94,37.2
89450,73.8,100,86.9
70058,5.8,79.2,18.7
53177,4.3,88.6,17
10535,18.6,95.5,50.3
75839,4.1,83.7,11.4
01225,7.5,93.5,21.1
80444,15.1,97.5,37.9
64432,17.9,81.3,23.2
33609,21.9,92.7,51
38778,4.9,71.5,15.8
06472,12.8,93.2,30.1
63663,0,76.2,8.2
97135,15.5,86.6,22.2
76704,2.7,82.6,7.8
19444,30.7,96.9,65.4
47940,5.4,95,13.6
72644,4,80.9,8
07109,7.3,88.1,26.5
85283,15.3,90.3,39.3
45653,10.3,87.2,17.3
06469,8.9,93.3,25.4
12726,12.7,95.7,25.2
43719,4,94.7,14.5
33614,5.1,79.5,17.6
55338,3,92.5,17.5
74640,6.6,92.9,23.4
67622,4.4,90.3,15.5
40769,10.8,74.7,20.8
37185,5.2,83.3,11.6
45862,0.9,92.1,5
14738,6.4,87,15.8
16421,6.8,95.5,28.5
59828,9.8,87.8,27.5
03053,14.9,95.5,42.2
22657,7.6,90.4,21.6
64016,4.3,90.2,17.3
49050,4.4,91.5,16
71468,7,69.1,12.8
38617,1.9,65.4,9.4
40041,15.7,90.1,25.3
06027,8.9,94.1,33.6
48212,3.6,70.1,11.6
20794,9.3,81,21.8
02779,11.9,93.7,31.1
19046,27.1,97.2,57.3
49420,3.9,84.5,14.6
41722,7.9,71.3,10.8
59841,1.9,81.1,8.1
51647,0,97.4,13
51573,4.3,95.1,20.1
26582,3.1,86.4,10.2
00718,3.9,68.9,20.1
30817,4.3,82.6,12.4
95211,0,100,75
71744,4.3,84.3,11.4
77363,8.1,86.9,19.3
81036,5.1,96.6,14
24168,11.5,93.8,17.7
54534,5,90.9,18.4
98827,0,58.9,0
24954,6.2,83.7,15.8
47150,8.8,85.8,23.6
90278,20,96.3,54.3
57744,11.4,94.7,25.3
83460,0,100,0
80916,3.9,85.6,16.8
36776,3.2,81.2,18.2
18218,3,89.1,12.4
20686,42.1,100,84.2
11208,3.6,79.2,14
67864,5.6,90.1,21.2
87511,7.1,90.4,14.8
11548,33.6,96.1,60.4
92275,5,66.6,12.7
80220,28,93.1,60.5
67420,9,95.7,26.4
89319,10,93.3,10
38019,5.9,81.5,13
33567,4.7,71,17.2
10603,24.5,92.4,51.5
98118,15.3,82.7,38.2
33157,9.5,84.4,28.6
64835,2.4,81.4,12.1
47610,4.1,91.5,13
68926,1.6,89.3,13.9
56216,2.6,94.2,13.3
91331,2.1,55,10.1
89410,9.8,92.9,25.3
95988,3.5,73.9,11.7
15046,10.3,94.1,29.2
80118,21,97.7,53.4
35218,2.3,82.7,9
72444,4.3,81.1,6.8
06850,19.6,90.5,46.9
66772,5.7,87.6,16.1
76676,1.7,76.7,15.9
33801,3.3,79.3,13.6
61020,4.1,92.2,20.5
67523,11.1,97.6,29.7
01532,23.4,95.8,55.3
32903,22,97.5,51.2
28526,1.2,63.5,7.5
49111,6.8,87.7,17.1
18221,0,97.6,22
37642,3.6,82.6,13.1
67867,2.6,61.2,11.8
02863,2.3,59.2,8
72003,5.6,88.4,18.2
62897,7.4,85.4,13.9
30093,4.2,65.9,16.7
98564,2.6,78.6,9.1
60172,12.5,94.2,37.8
43028,6,90.6,23.4
07746,26.3,96.2,60.8
37326,5,78.1,13.6
46931,0,95.2,3.2
92545,5.2,83.9,14.4
07880,0,83.9,7.8
50570,1.4,94.6,8.2
28774,14.8,97.3,43.3
53954,4.6,92.5,19
07960,30,92.5,63
03818,6.7,92.1,27.6
10306,12.3,89.9,30.6
88049,5.1,89.6,10.7
55735,2.6,90.7,10.7
93950,23.9,96.4,51.3
31035,1,71.6,10.5
90716,2.6,63.6,9.5
74431,1.4,88,8.5
44286,23.2,96,50.6
99722,12.2,74.5,14.3
71941,2.5,84.5,9.7
53105,8.4,92.9,24.5
81033,0.8,95.2,10.4
39767,1.3,73.7,10.9
97027,5.9,90,22
64722,4.8,84.5,24.2
48476,2.3,95.7,11.5
29409,32.3,100,64.5
21778,9.9,86.7,17.5
89039,10.4,84.3,10.4
18042,8.4,85.8,22.4
15363,6.4,89.4,39.1
52236,1.9,89.3,19.5
01109,5.4,77.9,15.1
29910,14.5,92.3,40.2
39354,3.8,72.3,8
25262,0,80.1,16.6
32277,6,91.7,24.6
41142,72.1,72.1,72.1
60476,1.9,90,11.7
32177,4.6,81.4,13.5
62926,5.5,89,16
02052,37,98.9,72.5
95713,7.3,96.1,22.1
04410,3.7,89.5,15.1
80014,12.5,93.9,37.2
74462,3.2,82.6,14.4
46346,1.2,75.3,6.2
80615,7.9,87.2,27.4
64153,16.9,94.6,41
32464,1.4,72,10.5
36559,23.8,100,73
39193,0,57.4,6.5
31831,7.3,75.2,15.3
12484,24.4,92.3,44.8
38036,6.8,68,8.4
29373,5,68.6,11.6
13425,3.7,90.9,19.5
69168,7.7,92.3,31.5
44652,0,50,0
60181,12.4,91.2,37
14525,6.9,93.2,18.6
17347,7.4,92.2,25.9
13787,8.4,78.8,15.4
20905,32,95.5,55.8
26275,0.5,63.5,6.9
08075,8.8,92.5,32.5
82832,17.6,100,32.5
78562,0,46.5,5
79560,6.2,85.6,14.4
28610,3.2,82.6,12.8
50062,6.8,91.9,15.5
22742,8.8,85.5,24.5
72037,0,81.5,0
72847,6.8,90.8,17.5
56087,4.1,90.6,12.7
58454,0.3,86.6,23.6
25831,3.6,88.9,8
27857,2.3,63.1,6.4
88424,0,100,15.8
57794,0,54.9,2.9
17963,5.3,87.5,14.9
10520,30.1,93.4,60.7
76632,0,69.7,9.8
65787,3.5,89.8,25
44275,7.2,91.3,17.1
56295,3.4,91.7,9.3
70513,0,100,31.4
28464,1.7,60.9,9.5
14011,4.9,82.9,12.8
58072,8.5,88.6,28.2
29902,13.9,90.8,30.9
15033,7,91.9,18.6
33607,8.9,78.8,27.6
25670,3.9,77.6,8.7
29377,0,59.3,2.8
14611,3.4,74.9,9.7
29036,15.3,95.6,44.6
77546,15.8,95.1,48
79788,0,81.3,3.7
24601,0,78,0
66859,0.5,92,12.3
19560,4.3,87.2,16.7
53961,7.5,92,19.1
30238,6.6,87.2,18.4
36272,4.6,76.9,10.9
48808,16,98.4,42.6
58382,3.4,97.5,52.5
37078,0,83.3,9.8
56155,2.8,85.3,16.7
73139,4.5,84.9,12.8
99148,8.4,87.6,19.7
98586,4.7,80.2,14
02132,27,92.5,53.4
15443,0,58.2,0
16262,5.1,90.5,16.6
78022,2.7,76.3,13
57441,2.4,91.2,18.1
23314,15.3,93.5,35.6
44430,4.1,78.9,7
80755,7.2,99,19.6
88434,15.5,89.8,33.1
90703,19,92,50.7
91737,14,93.5,36.5
63933,3,67.9,11.2
66044,21.1,93.5,46.2
78414,14.1,95.1,36.9
14035,9.5,100,17.5
75801,7.5,84.2,20.4
56141,1,91.4,12.7
58538,5.9,85.2,18.9
29175,0,76.3,14.4
46994,5.2,88.5,14.9
36558,5.3,82.3,10.6
55960,13.9,97.1,42.5
27410,21.1,96.2,54.4
39823,7.5,80.5,17.5
95379,3.7,90.7,21.4
62473,5.1,90.3,15
25060,4.8,74.5,4.8
56225,2.2,89,13.1
59739,4.1,90.2,13.4
52701,4.8,96.8,14.3
15437,6.3,91.2,20.4
71064,0.7,77.3,11
32258,14.1,95.6,44.2
16136,4.2,93.6,16.8
37128,10,95.6,39.6
41553,4.5,60.6,5.6
78254,12.4,93.7,37.9
97063,1.8,92.2,7.8
98613,6.8,86.8,17.9
14108,7.3,88.6,20.4
26722,6.9,75.1,6.9
70051,2.7,82.9,8.5
52135,5.1,93.8,16.5
89403,6.2,88.6,16.7
15666,6.4,91.1,21.4
89447,2.7,75.7,10.4
27953,0.4,82.9,5.7
71454,3,88.1,9.9
85375,13.5,94.7,33.1
01571,10.9,91.7,28.8
56662,8.2,92.7,25.6
61469,3.5,85,11.1
79201,6.3,83,18.5
15445,5.8,94.9,16.6
73841,3.1,80.5,8
99517,14.7,93,36
77350,4.5,63.4,17.9
33809,7.8,89.4,21.7
15213,34.1,93.6,61.5
84072,0.9,84.8,2.6
21804,12,88.8,29.1
03240,11.3,90.4,24.5
33704,24.6,95.2,55.2
72150,6.5,91.2,21.1
72727,5.3,84.5,14.2
07054,21.2,92.2,54.3
84041,6.9,93.7,27.2
67039,8.2,94.4,28.2
46222,2.9,71.2,9.3
93313,4,77.4,16
93591,3,71.3,8.9
77060,1.4,55.1,6.1
55328,10.6,96.6,36.7
95459,8,89.2,23.4
17941,2,89.5,9.4
30547,6.7,81.2,15.9
16726,3.7,88.8,12.5
79520,3.1,85.7,13.1
23173,58.3,100,85.4
01355,23.7,96.9,44
92113,1.5,57.7,7.2
11701,8.7,83.9,24.1
06790,7.9,87.4,22.5
02356,20.1,97.4,52.4
75424,3.6,86.2,14.7
72830,7.3,79,17.9
47438,2.5,89.9,13
44221,8.8,92.9,29.2
79502,3.4,83.3,11.1
78413,11.5,92,31.3
75069,8.9,81.7,30
70352,0,63.8,13.8
31411,34.6,99,68.5
80019,16.5,91.1,45.5
71073,2.7,79.7,13.7
05201,10.6,90.7,31.3
39078,0.7,66.1,11.3
86435,0,33.3,0
37086,6,84.7,19.8
52046,4.4,89.5,15.9
23435,16.5,94.2,38.1
40036,8.4,74,8.4
80470,13.1,97.1,33.4
55764,1.8,92.5,14.7
13684,11.5,91.7,23.8
50650,0.9,91.9,6.1
98133,15.2,91.7,43.7
01923,16.3,94.3,41.4
12193,8.7,95.2,23.3
35503,3.5,80.3,11.5
73532,8.4,92,25.7
36460,4.8,84.2,12.9
01436,9.1,88.9,23
88352,13.6,89.7,22.4
25849,0,72.4,0
92821,17.4,93.8,45.1
12131,11.3,85,15
81253,8.7,99.3,18
38944,13,75.6,28.9
23709,0,100,11.9
15135,11.5,97.7,25.6
56358,3.4,90.5,10.7
59486,3.7,91.7,19.1
49908,1.8,76.8,7.6
36618,7.8,89.2,22.3
28347,3,56.9,4.3
74955,3.5,81.6,13.1
91754,11.4,82.3,34.1
43531,0,70.5,0
08223,12.8,97.1,40.1
14542,11.4,54.3,22.9
71201,17,91.6,45.9
75762,11.8,93.6,39.9
44629,5.1,89.4,17.9
61424,0,100,16
61282,6.5,91.3,13.6
79247,0,82.5,0
07011,4.8,85.5,20.7
80488,0,85.1,62.1
43046,4.8,88.2,14.8
39326,8.5,85.8,31.8
37840,4.5,81.1,12.5
24282,2,67.3,3.5
74533,2.8,87.2,14.2
75232,5.3,76.4,14.2
89022,0,100,0
96132,0,85.9,15.4
78219,3.4,85.1,12.5
28387,21.3,93.6,48.4
66042,2.8,94.5,20.5
33890,4.1,74.3,6.7
29137,3.4,76.1,12
67660,0,100,30
95661,14.1,94.8,39.8
08056,24.5,98.4,53.9
55118,16.6,92.2,40
75765,5.2,89.5,23.1
49464,9.1,91.7,28
24872,0,38.4,0
76565,16.7,85,16.7
42285,12.6,69.8,22
31501,6.1,83,14.8
06040,13.3,91.8,35.2
95959,16.5,93.3,42.8
05488,9.3,87.6,20
16233,5.4,92.2,19.3
16725,5.7,90.3,28
77571,5.9,89.3,19
76943,2.2,74.8,8.8
12116,7.6,90.8,19.6
85297,17.2,96,48
29053,1.8,78.4,11.1
95415,3.7,73.7,16.3
30576,8.7,82,23
75135,3.5,91.1,14.8
83274,4.6,85.9,16.2
15952,15,95.7,23.5
21851,7.5,85.3,24.5
28213,10,82.6,29.1
13140,3.6,84.1,11
60478,14.2,92.6,30.2
52632,6.3,89.7,17.8
48857,4.7,92.3,15.5
78236,10.3,100,46.3
35984,9.9,89.6,34.9
47122,11.8,94.9,34.6
54137,2.8,92.9,17
73042,5.8,88.5,12.9
85618,1.5,70.6,3.2
48732,6.8,89.2,22.6
43154,3,90.2,18.1
81630,5.7,89.5,13.8
98662,7,91.5,21.6
51331,7.1,97.5,25.1
35469,2,87.3,15.6
17249,3.2,85.7,5.7
31207,50,100,100
68864,2.6,91.4,16.2
27215,10.2,86.6,30.4
99576,8.6,90.5,22.6
46815,10.1,93.7,29.8
72394,1.3,71.3,26.7
52341,15.6,93.7,25.2
66061,15,90.9,42
81416,5.4,85.8,17.5
21866,0,92.5,15.1
03833,20.7,94.5,48.4
83325,3.4,87.9,19.5
63703,6.5,84.6,17
29576,9.7,93.4,27.2
50312,21.7,94.9,55.2
11103,17.8,86.7,48.9
79258,0,100,0
53933,3.1,86.3,14
97039,5.5,94.8,20
55107,11.2,81.9,29.5
23235,19.6,93.5,45.3
22504,5.5,72.6,13.7
96090,5.3,80.7,15.3
64682,1.2,83.9,2.9
58006,7.5,95.4,34
46181,10.7,92.3,21.3
27519,36.4,98,75.7
75573,34,100,75.5
50862,0,99.2,29
89103,4.4,82.8,16.6
70747,0,64.3,3.6
28434,4.1,84.4,13.8
40291,12.1,94.3,30.9
36727,0,100,0
95938,14.4,93,37.6
63434,5.9,89.4,27.3
48348,20.1,95.6,50.1
44149,17.4,96.5,47.4
49119,0,88.4,22.1
87310,1.1,74.3,2.8
89405,0,100,0
68025,6.7,88.7,19.7
48316,14.1,93.8,37.1
06332,3.8,92,3.8
55130,3.5,67.5,13.5
30052,8.7,90.8,24.2
19344,11.5,85.9,28.6
55917,5.1,94.3,20.6
17098,1.2,88.6,8.5
20003,40.9,93.9,72.9
85623,10.5,86.4,25.2
26435,9.5,52.6,9.5
51027,3.3,93.5,19.4
20815,54.5,98.2,84
44333,23.1,96.4,53.6
55919,3.9,97.2,18.5
14069,10.3,89.8,23.8
06757,23.5,95.2,45.1
33431,21.1,95.3,51.1
29169,10.5,86.1,29.1
02835,28.4,98,66.1
46745,7,97.1,21.8
73645,2.9,87,15
62871,1.3,85.2,6.8
74051,5.1,92.6,16.3
25524,1.7,79.1,4.1
40946,0,80.1,0
99644,0,74.4,9.4
83213,4.6,88.9,13.2
17402,10.7,90.2,29.2
74521,5.5,82.1,10.3
15311,6.1,95.5,18.8
70124,29.2,97.8,64.2
65449,0,86.8,0
96063,6.7,83.2,30.2
03835,4.1,89.8,17.3
70554,2.6,71.2,8.2
43310,4.2,91.4,12.6
37218,9.5,84.3,23.6
08038,0,93.8,8.3
87357,10.2,77.8,13.1
39352,6.6,100,11.3
78148,11,92.4,27.5
60936,6.9,91.3,25.5
24534,5.3,72.4,8.2
73028,3,91.6,17.7
93274,3.1,70.5,11.1
04680,12.4,87.1,27
95747,12.2,95.5,41.7
47433,7.4,86.3,18.1
38751,7.4,74,19.3
60143,11.2,93.6,35.8
89019,0.4,64.7,5
10307,14,91.8,36.5
11427,12.2,86.1,32
30127,12.6,91.7,37.3
61413,6.2,94.6,26.7
32531,7.7,89.5,16.2
15444,0,66.7,10.8
18706,7.2,90.6,19
66960,0,93.9,8.2
60532,23.9,97.1,56.1
96813,17,92.1,44
33707,11.7,91.4,33.7
64638,12.2,94.9,31.6
24139,12.3,75.5,12.3
51363,0,86.2,1.7
07931,29.1,97.3,69.3
61439,3.5,90.6,11.2
32195,1,88,10.1
75491,6.9,89.2,22.5
71711,43.2,93.2,43.2
98685,15.9,94.7,43.4
99622,0,76.7,2.3
29501,10.8,89.7,31.6
14782,7,86.1,14.8
34739,0,71.3,20.7
95563,1.3,88.6,37.1
95448,15.9,87.7,41.3
33598,6.7,69.1,18
38233,3.6,88.1,14.5
12780,6.3,87.5,12.7
95943,0.9,85.2,12
23427,4.3,68.6,12.8
56655,9.3,95.1,24.7
70655,3.5,87.8,13.7
96022,5.3,88.2,15.6
95466,12.3,82.5,32.6
68813,5.5,93.9,21.5
13156,7.9,91,19.1
22738,6.8,94.1,35.6
66088,6.4,93.8,21.3
33772,8.5,93.2,28.2
08039,9.2,100,46.2
67047,1.2,88,6.7
23453,7.7,90.5,27.9
78061,1,62,6
38478,6.1,84.2,15.7
19539,7.2,89.9,21.8
71720,1,88,16.7
77477,10.7,83.7,34.7
17520,13.6,96.1,34.3
27509,2,62.3,9.5
01960,10.6,89.8,30.7
54546,4,90.7,14.7
00953,6.7,80.3,31.2
17547,6.5,94.1,26.3
19930,26,99.1,60.7
88411,30,100,40
49646,4.1,87.5,11
16822,3.6,84.7,11.8
43534,7.6,87.6,20.7
19947,7,78.3,14.8
67484,2.7,94.9,13.1
25958,0,78.4,10.2
29607,15.5,90.3,42.3
07823,7.5,90.7,26.4
13084,15,95.6,34.3
80030,5.8,82.1,17.5
82730,7.7,94.7,23.5
70760,2.5,75.5,20.7
74567,0,50.5,3.8
17324,5.2,85.3,12.3
63469,11.3,88.7,22.5
95326,5.8,79.2,17.5
73047,3.4,80,14.8
29834,4.2,73.1,5.8
22529,0,73.9,0
15752,0,100,0
45341,5.2,86.3,16.3
45740,2.8,82.2,7.5
23038,8.4,79.8,23.7
14502,14.8,93.2,33.2
40243,16.8,96.4,46
73747,2.7,80.1,24.2
65608,3.7,81.9,10.6
77338,4,85.7,16.6
32217,12.3,88.4,34.7
22603,9.2,85.4,22.3
46531,2.5,87.7,9.1
